Name,Critical_Temperature,Critical_Temp_unit,Critical_Pressure,Critical_pressure_unit,Critical_Volume,Critical_vol_unit,Critical_Compressibility,Boiling_point,Boiling_point_unit,Mol_wt,Liquid_volume_at_BP,Liquid_vol_unit_at_BP,AcentricityFactor,Heat_of_Formation,Heat_of_Formation_unit,Gibbs_Energy_Of_Formation,Gibbs_Energy_Of_Formation_unit,Heat_of_combustion,Heat_of_combustion_unit,Lq_Den_A,Lq_Den_B,Lq_Den_C,Lq_Den_D,Lq_Den_Tmin,Lq_Den_Tmax,Lq_Den_unit,Vap_P_A,Vap_P_B,Vap_P_C,Vap_P_D,Vap_P_E,Vap_P_Tmin,Vap_P_Tmax,Vap_P_unit,Liq_Cp_A,Liq_Cp_B,Liq_Cp_C,Liq_Cp_D,Liq_Cp_E,Liq_Cp_Tmin,Liq_Cp_Tmax,Liq_Cp_unit,Gas_Cp_A,Gas_Cp_B,Gas_Cp_C,Gas_Cp_D,Gas_Cp_E,Gas_Cp_Tmin,Gas_Cp_Tmax,Gas_Cp_unit,Liq_vis_A,Liq_vis_B,Liq_vis_C,Liq_vis_D,Liq_vis_E,Liq_vis_Tmin,Liq_vis_Tmax,Liq_vis_unit,Liq_Therm_con_A,Liq_Therm_con_B,Liq_Therm_con_C,Liq_Therm_con_D,Liq_Therm_con_E,Liq_Therm_con_Tmin,Liq_Therm_con_Tmax,Liq_Therm_con_unit,Vap_Therm_con_A,Vap_Therm_con_B,Vap_Therm_con_C,Vap_Therm_con_D,Vap_Therm_con_Tmin,Vap_Therm_con_Tmax,Vap_Therm_con_unit,Heat_of_vap_A,Heat_of_vap_B,Heat_of_vap_C,Heat_of_vap_D,Heat_of_vap_E,Heat_of_vap_Tmin,Heat_of_vap_Tmax,Heat_of_vap_unit
Acrolein,527.15,K,5070000.0,Pa,0.197,m3/kmol,0.234,325.84,K,56.0633,0.06719,m3/kmol,0.154348,-81000000.0,J/kmol,-56800000.0,J/kmol,-1550000000.0,J/kmol,1.24915,0.262464,517.305,0.189309,185.45,506.0,kmol/m3,138.4,-7122.7,-19.638,0.026447,1.0,185.45,527.15,Pa,417440,-1616.5,5.3948,-0.004348,0.0,206.89,494,J/kmol/K,133732,-592.84,13.3975,4.30271e-05,-2.37e-08,206.9,1500,J/kmol/K,-15.868,1434.8,0.68071,0.0,0,206.89,443.75,Pa.s,0.20237,-0.00024187,0.0,0.0,0.0,206.89,443.75,W/m/K,2.7232e-05,1.257,751.7,0,443.75,1000,W/m/K,4.2E+07,0.38,0,0,0,185.45,527.15,J/kmol
Malonic acid,805.0,K,5640000.0,Pa,0.258,m3/kmol,0.217,413.15,K,104.061,0.0738918,m3/kmol,0.941804,-812000000.0,J/kmol,-670000000.0,J/kmol,-773000000.0,J/kmol,0.84266,0.217,805.0,0.28571,407.95,805.0,kmol/m3,122.92,-16258.0,-13.113,2.06e-18,6.0,407.95,805.0,Pa,417440,-1616.5,5.3948,-0.004348,0.0,206.89,494,J/kmol/K,133732,-592.84,13.3975,4.30271e-05,-2.37e-08,206.9,1500,J/kmol/K,-15.868,1434.8,0.68071,0.0,0,206.89,443.75,Pa.s,0.20237,-0.00024187,0.0,0.0,0.0,206.89,443.75,W/m/K,2.7232e-05,1.257,751.7,0,443.75,1000,W/m/K,1.1767E+08,0.37877,0,0,0,407.95,805,J/kmol
Dimethylmalonate,622.4,K,4070000.0,Pa,0.325,m3/kmol,0.256,452.5,K,132.115,0.1144,m3/kmol,0.828946,-727000000.0,J/kmol,-580000000.0,J/kmol,-2150000000.0,J/kmol,0.88143,0.28644,622.4,0.28571,211.15,622.4,kmol/m3,85.355,-9567.2,-8.6361,1.37e-17,6.0,211.15,622.4,Pa,417440,-1616.5,5.3948,-0.004348,0.0,206.89,494,J/kmol/K,133732,-592.84,13.3975,4.30271e-05,-2.37e-08,206.9,1500,J/kmol/K,-15.868,1434.8,0.68071,0.0,0,206.89,443.75,Pa.s,0.20237,-0.00024187,0.0,0.0,0.0,206.89,443.75,W/m/K,2.7232e-05,1.257,751.7,0,443.75,1000,W/m/K,8.2105E+07,0.70642,-0.31811,-0.121,0,211.15,622.4,J/kmol
Cyrene,657.86,K,3570000.0,Pa,0.39637,m3/kmol,0.258445,499.0,K,128.126,0.102439,m3/kmol,0.4596,-443000000.0,J/kmol,-183000000.0,J/kmol,-3640000000.0,J/kmol,,,,,,,,-8.831,1.59352,-3.68856,-5.59895,1360000.0,273.15,500.0,Pa,417440,-1616.5,5.3948,-0.004348,0.0,206.89,494,J/kmol/K,133732,-592.84,13.3975,4.30271e-05,-2.37e-08,206.9,1500,J/kmol/K,-15.868,1434.8,0.68071,0.0,0,206.89,443.75,Pa.s,0.20237,-0.00024187,0.0,0.0,0.0,206.89,443.75,W/m/K,2.7232e-05,1.257,751.7,0,443.75,1000,W/m/K,7.45269E+07,0.38,0,0,0,323.471,657.86,J/kmol
PentaEthylene Glycol,751.0,K,2140000.0,Pa,0.69949,m3/kmol,0.239428,591.274,K,238.278,0.20605,m3/kmol,0.37985,-327000000.0,J/kmol,-102000000.0,J/kmol,-6270000000.0,J/kmol,,,,,,,,,,,,,,,,417440,-1616.5,5.3948,-0.004348,0.0,206.89,494,J/kmol/K,133732,-592.84,13.3975,4.30271e-05,-2.37e-08,206.9,1500,J/kmol/K,-15.868,1434.8,0.68071,0.0,0,206.89,443.75,Pa.s,0.20237,-0.00024187,0.0,0.0,0.0,206.89,443.75,W/m/K,2.7232e-05,1.257,751.7,0,443.75,1000,W/m/K,,,,,,,,
HexaEthylene Glycol,773.641,K,1750000.0,Pa,0.82811,m3/kmol,0.224811,618.249,K,282.331,0.24557,m3/kmol,0.554173,-469000000.0,J/kmol,-161000000.0,J/kmol,-7400000000.0,J/kmol,,,,,,,,,,,,,,,,417440,-1616.5,5.3948,-0.004348,0.0,206.89,494,J/kmol/K,133732,-592.84,13.3975,4.30271e-05,-2.37e-08,206.9,1500,J/kmol/K,-15.868,1434.8,0.68071,0.0,0,206.89,443.75,Pa.s,0.20237,-0.00024187,0.0,0.0,0.0,206.89,443.75,W/m/K,2.7232e-05,1.257,751.7,0,443.75,1000,W/m/K,,,,,,,,
DiPropylene Glycol,700.0,K,3580000.0,Pa,0.415,m3/kmol,0.273224,504.95,K,134.174,0.131845,m3/kmol,0.728203,-628000000.0,J/kmol,-406000000.0,J/kmol,-3340000000.0,J/kmol,,,,,,,,,,,,,,,,417440,-1616.5,5.3948,-0.004348,0.0,206.89,494,J/kmol/K,133732,-592.84,13.3975,4.30271e-05,-2.37e-08,206.9,1500,J/kmol/K,-15.868,1434.8,0.68071,0.0,0,206.89,443.75,Pa.s,0.20237,-0.00024187,0.0,0.0,0.0,206.89,443.75,W/m/K,2.7232e-05,1.257,751.7,0,443.75,1000,W/m/K,,,,,,,,
TriPropylene Glycol,750.0,K,2540000.0,Pa,0.596,m3/kmol,0.268941,554.008,K,192.253,0.188729,m3/kmol,0.622485,-830000000.0,J/kmol,-504000000.0,J/kmol,-6110000000.0,J/kmol,,,,,,,,,,,,,,,,417440,-1616.5,5.3948,-0.004348,0.0,206.89,494,J/kmol/K,133732,-592.84,13.3975,4.30271e-05,-2.37e-08,206.9,1500,J/kmol/K,-15.868,1434.8,0.68071,0.0,0,206.89,443.75,Pa.s,0.20237,-0.00024187,0.0,0.0,0.0,206.89,443.75,W/m/K,2.7232e-05,1.257,751.7,0,443.75,1000,W/m/K,,,,,,,,
TetraPropylene Glycol,736.0,K,1700000.0,Pa,0.875,m3/kmol,0.242362,582.2,K,250.332,0.2453,m3/kmol,1.0125,-1030000000.0,J/kmol,-593000000.0,J/kmol,-6740000000.0,J/kmol,,,,,,,,,,,,,,,,417440,-1616.5,5.3948,-0.004348,0.0,206.89,494,J/kmol/K,133732,-592.84,13.3975,4.30271e-05,-2.37e-08,206.9,1500,J/kmol/K,-15.868,1434.8,0.68071,0.0,0,206.89,443.75,Pa.s,0.20237,-0.00024187,0.0,0.0,0.0,206.89,443.75,W/m/K,2.7232e-05,1.257,751.7,0,443.75,1000,W/m/K,,,,,,,,
PentaPropylene Glycol,755.0,K,1310000.0,Pa,1.155,m3/kmol,0.241214,617.8,K,308.411,0.3026,m3/kmol,1.17056,-1240000000.0,J/kmol,-688000000.0,J/kmol,-8440000000.0,J/kmol,,,,,,,,,,,,,,,,417440,-1616.5,5.3948,-0.004348,0.0,206.89,494,J/kmol/K,133732,-592.84,13.3975,4.30271e-05,-2.37e-08,206.9,1500,J/kmol/K,-15.868,1434.8,0.68071,0.0,0,206.89,443.75,Pa.s,0.20237,-0.00024187,0.0,0.0,0.0,206.89,443.75,W/m/K,2.7232e-05,1.257,751.7,0,443.75,1000,W/m/K,,,,,,,,
HexaPropylene Glycol,770.0,K,1400000.0,Pa,0.84635,m3/kmol,0.204023,652.812,K,366.49,0.28313,m3/kmol,1.2,-151000000.0,J/kmol,-171000000.0,J/kmol,-11500000000.0,J/kmol,,,,,,,,,,,,,,,,417440,-1616.5,5.3948,-0.004348,0.0,206.89,494,J/kmol/K,133732,-592.84,13.3975,4.30271e-05,-2.37e-08,206.9,1500,J/kmol/K,-15.868,1434.8,0.68071,0.0,0,206.89,443.75,Pa.s,0.20237,-0.00024187,0.0,0.0,0.0,206.89,443.75,W/m/K,2.7232e-05,1.257,751.7,0,443.75,1000,W/m/K,,,,,,,,
Diacetone alcohol,606.0,K,3500000.0,Pa,0.387,m3/kmol,0.277,437.594,K,116.158,0.124336,m3/kmol,0.768352,-543000000.0,J/kmol,-289000000.0,J/kmol,-3280000000.0,J/kmol,0.67266,0.26031,606.0,0.2511,229.15,606.0,kmol/m3,162.02,-10531.0,-22.671,0.025918,1.0,229.15,606.0,Pa,417440,-1616.5,5.3948,-0.004348,0.0,206.89,494,J/kmol/K,133732,-592.84,13.3975,4.30271e-05,-2.37e-08,206.9,1500,J/kmol/K,-15.868,1434.8,0.68071,0.0,0,206.89,443.75,Pa.s,0.20237,-0.00024187,0.0,0.0,0.0,206.89,443.75,W/m/K,2.7232e-05,1.257,751.7,0,443.75,1000,W/m/K,5.6552E+07,0.18523,0,0,0,229.15,606,J/kmol
Mesityl oxide,600.0,K,3410000.0,Pa,0.355,m3/kmol,0.243,402.95,K,98.143,0.115173,m3/kmol,0.325354,-196000000.0,J/kmol,-78800000.0,J/kmol,-3330000000.0,J/kmol,0.7166,0.25438,600.0,0.28484,220.15,600.0,kmol/m3,62.679,-6815.0,-5.7103,5.35e-18,6.0,220.15,600.0,Pa,417440,-1616.5,5.3948,-0.004348,0.0,206.89,494,J/kmol/K,133732,-592.84,13.3975,4.30271e-05,-2.37e-08,206.9,1500,J/kmol/K,-15.868,1434.8,0.68071,0.0,0,206.89,443.75,Pa.s,0.20237,-0.00024187,0.0,0.0,0.0,206.89,443.75,W/m/K,2.7232e-05,1.257,751.7,0,443.75,1000,W/m/K,5.5814E+07,0.39524,0,0,0,220.15,600,J/kmol
Formic acid,588.0,K,5810000.0,Pa,0.125,m3/kmol,0.149,373.71,K,46.0257,0.03792,m3/kmol,0.312521,-394000000.0,J/kmol,-366000000.0,J/kmol,-212000000.0,J/kmol,1.938,0.24225,588.0,0.24435,281.45,588.0,kmol/m3,43.807,-5131.0,-3.1878,2.3782e-06,2.0,281.45,588.0,Pa,417440,-1616.5,5.3948,-0.004348,0.0,206.89,494,J/kmol/K,133732,-592.84,13.3975,4.30271e-05,-2.37e-08,206.9,1500,J/kmol/K,-15.868,1434.8,0.68071,0.0,0,206.89,443.75,Pa.s,0.20237,-0.00024187,0.0,0.0,0.0,206.89,443.75,W/m/K,2.7232e-05,1.257,751.7,0,443.75,1000,W/m/K,2.3195E+07,1.9091,-5.0003,3.2641,0,250,588,J/kmol
Caproic acid,660.2,K,3310000.0,Pa,0.408,m3/kmol,0.246,478.85,K,116.158,0.1264,m3/kmol,0.733019,-512000000.0,J/kmol,-338000000.0,J/kmol,-3230000000.0,J/kmol,0.62833,0.25598,660.2,0.25304,269.25,660.2,kmol/m3,98.377,-11394.0,-10.224,3.29e-18,6.0,269.25,660.2,Pa,417440,-1616.5,5.3948,-0.004348,0.0,206.89,494,J/kmol/K,133732,-592.84,13.3975,4.30271e-05,-2.37e-08,206.9,1500,J/kmol/K,-15.868,1434.8,0.68071,0.0,0,206.89,443.75,Pa.s,0.20237,-0.00024187,0.0,0.0,0.0,206.89,443.75,W/m/K,2.7232e-05,1.257,751.7,0,443.75,1000,W/m/K,9.0746E+07,0.8926,-0.75172,0.34378,0,269.25,660.2,J/kmol
Caprylic acid,694.26,K,2780000.0,Pa,0.523,m3/kmol,0.252,512.85,K,144.211,0.1595,m3/kmol,0.773427,-556000000.0,J/kmol,-325000000.0,J/kmol,-4450000000.0,J/kmol,0.48251,0.25196,694.26,0.26842,289.65,694.26,kmol/m3,116.48,-13300.0,-12.675,3.98e-18,6.0,289.65,694.26,Pa,417440,-1616.5,5.3948,-0.004348,0.0,206.89,494,J/kmol/K,133732,-592.84,13.3975,4.30271e-05,-2.37e-08,206.9,1500,J/kmol/K,-15.868,1434.8,0.68071,0.0,0,206.89,443.75,Pa.s,0.20237,-0.00024187,0.0,0.0,0.0,206.89,443.75,W/m/K,2.7232e-05,1.257,751.7,0,443.75,1000,W/m/K,1.2626E+08,1.1753,-0.835,0.1489,0,289.65,694.26,J/kmol
Capric acid,722.1,K,2280000.0,Pa,0.639,m3/kmol,0.243,543.15,K,172.265,0.193,m3/kmol,0.813724,-594000000.0,J/kmol,-305000000.0,J/kmol,-5720000000.0,J/kmol,0.39348,0.2492,722.1,0.28571,304.55,722.1,kmol/m3,126.41,-14865.0,-13.907,2.51e-18,6.0,304.55,722.1,Pa,417440,-1616.5,5.3948,-0.004348,0.0,206.89,494,J/kmol/K,133732,-592.84,13.3975,4.30271e-05,-2.37e-08,206.9,1500,J/kmol/K,-15.868,1434.8,0.68071,0.0,0,206.89,443.75,Pa.s,0.20237,-0.00024187,0.0,0.0,0.0,206.89,443.75,W/m/K,2.7232e-05,1.257,751.7,0,443.75,1000,W/m/K,1.2531E+08,0.76281,-0.32459,0.054808,0,304.55,722.1,J/kmol
Lauric acid,743.0,K,1930000.0,Pa,0.767,m3/kmol,0.24,571.85,K,200.318,0.2292,m3/kmol,0.89828,-640000000.0,J/kmol,-293000000.0,J/kmol,-6850000000.0,J/kmol,0.31654,0.24276,743.0,0.28571,316.98,743.0,kmol/m3,143.88,-16742.0,-16.254,3.44e-18,6.0,316.98,743.0,Pa,417440,-1616.5,5.3948,-0.004348,0.0,206.89,494,J/kmol/K,133732,-592.84,13.3975,4.30271e-05,-2.37e-08,206.9,1500,J/kmol/K,-15.868,1434.8,0.68071,0.0,0,206.89,443.75,Pa.s,0.20237,-0.00024187,0.0,0.0,0.0,206.89,443.75,W/m/K,2.7232e-05,1.257,751.7,0,443.75,1000,W/m/K,1.3454E+08,0.61125,0.078172,-0.23276,0,316.98,743,J/kmol
Myristic acid,770.0,K,2150000.0,Pa,0.89,m3/kmol,0.23,599.35,K,228.371,0.2648,m3/kmol,0.953534,-681000000.0,J/kmol,-278000000.0,J/kmol,-8060000000.0,J/kmol,0.27024,0.24051,763.0,0.28571,327.37,763.0,kmol/m3,178.06,-19649.0,-20.951,5.37e-18,6.0,327.37,763.0,Pa,417440,-1616.5,5.3948,-0.004348,0.0,206.89,494,J/kmol/K,133732,-592.84,13.3975,4.30271e-05,-2.37e-08,206.9,1500,J/kmol/K,-15.868,1434.8,0.68071,0.0,0,206.89,443.75,Pa.s,0.20237,-0.00024187,0.0,0.0,0.0,206.89,443.75,W/m/K,2.7232e-05,1.257,751.7,0,443.75,1000,W/m/K,1.3107E+08,-0.27189,2.1663,-1.5307,0,327.37,763,J/kmol
Palmitic acid,785.0,K,1490000.0,Pa,1.015,m3/kmol,0.232,624.15,K,256.424,0.3004,m3/kmol,0.991904,-723000000.0,J/kmol,-260000000.0,J/kmol,-9280000000.0,J/kmol,0.23234,0.23765,785.0,0.28571,335.66,785.0,kmol/m3,185.2,-20925.0,-21.813,4.57e-18,6.0,335.66,785.0,Pa,417440,-1616.5,5.3948,-0.004348,0.0,206.89,494,J/kmol/K,133732,-592.84,13.3975,4.30271e-05,-2.37e-08,206.9,1500,J/kmol/K,-15.868,1434.8,0.68071,0.0,0,206.89,443.75,Pa.s,0.20237,-0.00024187,0.0,0.0,0.0,206.89,443.75,W/m/K,2.7232e-05,1.257,751.7,0,443.75,1000,W/m/K,1.414E+08,-0.21125,2.0707,-1.4835,0,335.66,785,J/kmol
Stearic acid,803.0,K,1330000.0,Pa,1.14,m3/kmol,0.227,648.35,K,284.477,0.3362,m3/kmol,1.03936,-764000000.0,J/kmol,-244000000.0,J/kmol,-10500000000.0,J/kmol,0.20964,0.23899,803.0,0.28571,342.75,803.0,kmol/m3,214.73,-23660.0,-25.807,5.38e-18,6.0,342.75,803.0,Pa,417440,-1616.5,5.3948,-0.004348,0.0,206.89,494,J/kmol/K,133732,-592.84,13.3975,4.30271e-05,-2.37e-08,206.9,1500,J/kmol/K,-15.868,1434.8,0.68071,0.0,0,206.89,443.75,Pa.s,0.20237,-0.00024187,0.0,0.0,0.0,206.89,443.75,W/m/K,2.7232e-05,1.257,751.7,0,443.75,1000,W/m/K,1.3891E+08,-0.88933,3.6367,-2.4356,0,342.75,803,J/kmol
Oleic acid,781.0,K,1390000.0,Pa,1.0,m3/kmol,0.214,633.0,K,282.461,0.319676,m3/kmol,1.18222,-650000000.0,J/kmol,-228000000.0,J/kmol,-10500000000.0,J/kmol,0.26668,0.26667,781.0,0.30687,286.53,781.0,kmol/m3,162.45,-19053.0,-18.997,4.2699e-06,2.0,286.53,781.0,Pa,417440,-1616.5,5.3948,-0.004348,0.0,206.89,494,J/kmol/K,133732,-592.84,13.3975,4.30271e-05,-2.37e-08,206.9,1500,J/kmol/K,-15.868,1434.8,0.68071,0.0,0,206.89,443.75,Pa.s,0.20237,-0.00024187,0.0,0.0,0.0,206.89,443.75,W/m/K,2.7232e-05,1.257,751.7,0,443.75,1000,W/m/K,1.3388E+08,0.39553,0,0,0,286.53,781,J/kmol
Linoleic acid,775.0,K,1410000.0,Pa,0.99,m3/kmol,0.217,634.0,K,280.445,0.31187,m3/kmol,1.1801,-540000000.0,J/kmol,-117000000.0,J/kmol,-10300000000.0,J/kmol,0.26959,0.2669,775.0,0.27607,268.15,775.0,kmol/m3,,,,,,,,,417440,-1616.5,5.3948,-0.004348,0.0,206.89,494,J/kmol/K,133732,-592.84,13.3975,4.30271e-05,-2.37e-08,206.9,1500,J/kmol/K,-15.868,1434.8,0.68071,0.0,0,206.89,443.75,Pa.s,0.20237,-0.00024187,0.0,0.0,0.0,206.89,443.75,W/m/K,2.7232e-05,1.257,751.7,0,443.75,1000,W/m/K,1.3522E+08,0.40785,0,0,0,268.15,775,J/kmol
Linolenic acid,812.15,K,1440000.0,Pa,0.982,m3/kmol,0.238,632.0,K,278.43,0.305149,m3/kmol,1.18697,-414000000.0,J/kmol,-4930000.0,J/kmol,-10200000000.0,J/kmol,0.22204,0.23731,780.0,0.2857,262.05,780.0,kmol/m3,148.2,-18821.0,-16.607,3.12e-18,6.0,262.05,780.0,Pa,417440,-1616.5,5.3948,-0.004348,0.0,206.89,494,J/kmol/K,133732,-592.84,13.3975,4.30271e-05,-2.37e-08,206.9,1500,J/kmol/K,-15.868,1434.8,0.68071,0.0,0,206.89,443.75,Pa.s,0.20237,-0.00024187,0.0,0.0,0.0,206.89,443.75,W/m/K,2.7232e-05,1.257,751.7,0,443.75,1000,W/m/K,1.368E+08,0.4054,0,0,0,262.05,780,J/kmol
Methyl caproate,605.118,K,2870000.0,Pa,0.45263,m3/kmol,0.257966,423.0,K,130.185,0.14889,m3/kmol,0.444808,-505000000.0,J/kmol,-357000000.0,J/kmol,-4120000000.0,J/kmol,,,,,,,,,,,,,,,,417440,-1616.5,5.3948,-0.004348,0.0,206.89,494,J/kmol/K,133732,-592.84,13.3975,4.30271e-05,-2.37e-08,206.9,1500,J/kmol/K,-15.868,1434.8,0.68071,0.0,0,206.89,443.75,Pa.s,0.20237,-0.00024187,0.0,0.0,0.0,206.89,443.75,W/m/K,2.7232e-05,1.257,751.7,0,443.75,1000,W/m/K,,,,,,,,
Methyl caprylate,645.142,K,2350000.0,Pa,0.56415,m3/kmol,0.247341,467.7,K,158.238,0.18171,m3/kmol,0.554059,-546000000.0,J/kmol,-340000000.0,J/kmol,-5350000000.0,J/kmol,,,,,,,,,,,,,,,,417440,-1616.5,5.3948,-0.004348,0.0,206.89,494,J/kmol/K,133732,-592.84,13.3975,4.30271e-05,-2.37e-08,206.9,1500,J/kmol/K,-15.868,1434.8,0.68071,0.0,0,206.89,443.75,Pa.s,0.20237,-0.00024187,0.0,0.0,0.0,206.89,443.75,W/m/K,2.7232e-05,1.257,751.7,0,443.75,1000,W/m/K,,,,,,,,
Methyl caprate,681.0,K,1890000.0,Pa,0.714,m3/kmol,0.243,505.0,K,186.291,0.2146,m3/kmol,0.549138,-574000000.0,J/kmol,-256000000.0,J/kmol,-6350000000.0,J/kmol,0.34003,0.24292,686.9,0.28571,255.15,686.9,kmol/m3,92.891,-10794.0,-9.6454,2.94e-18,6.0,255.15,686.9,Pa,417440,-1616.5,5.3948,-0.004348,0.0,206.89,494,J/kmol/K,133732,-592.84,13.3975,4.30271e-05,-2.37e-08,206.9,1500,J/kmol/K,-15.868,1434.8,0.68071,0.0,0,206.89,443.75,Pa.s,0.20237,-0.00024187,0.0,0.0,0.0,206.89,443.75,W/m/K,2.7232e-05,1.257,751.7,0,443.75,1000,W/m/K,8.7833E+07,0.59285,-0.27001,0.13177,0,255.15,686.9,J/kmol
Methyl laurate,712.0,K,1650000.0,Pa,0.85,m3/kmol,0.237,540.0,K,214.344,0.2477,m3/kmol,0.664389,-617000000.0,J/kmol,-245000000.0,J/kmol,-7570000000.0,J/kmol,0.27872,0.23697,712.0,0.28571,278.15,712.0,kmol/m3,103.92,-12285.0,-11.082,3.4e-18,6.0,278.15,712.0,Pa,417440,-1616.5,5.3948,-0.004348,0.0,206.89,494,J/kmol/K,133732,-592.84,13.3975,4.30271e-05,-2.37e-08,206.9,1500,J/kmol/K,-15.868,1434.8,0.68071,0.0,0,206.89,443.75,Pa.s,0.20237,-0.00024187,0.0,0.0,0.0,206.89,443.75,W/m/K,2.7232e-05,1.257,751.7,0,443.75,1000,W/m/K,1.1092E+08,0.95959,-0.6651,0.16154,0,278.15,712,J/kmol
Methyl myristate,741.2,K,1420000.0,Pa,0.993,m3/kmol,0.229,596.15,K,242.398,0.2808,m3/kmol,0.697887,-655000000.0,J/kmol,-220000000.0,J/kmol,-8810000000.0,J/kmol,0.23058,0.22874,741.2,0.30337,291.85,741.2,kmol/m3,104.0,-13179.0,-10.935,1.29e-18,6.0,291.85,741.2,Pa,417440,-1616.5,5.3948,-0.004348,0.0,206.89,494,J/kmol/K,133732,-592.84,13.3975,4.30271e-05,-2.37e-08,206.9,1500,J/kmol/K,-15.868,1434.8,0.68071,0.0,0,206.89,443.75,Pa.s,0.20237,-0.00024187,0.0,0.0,0.0,206.89,443.75,W/m/K,2.7232e-05,1.257,751.7,0,443.75,1000,W/m/K,1.1512E+08,0.983,-1.058,0.578,0,291.85,741.2,J/kmol
Methyl palmitate,762.2,K,1240000.0,Pa,1.15,m3/kmol,0.224,469.15,K,270.451,0.3154,m3/kmol,0.776457,-701000000.0,J/kmol,-254000000.0,J/kmol,-9960000000.0,J/kmol,0.19488,0.22321,762.2,0.2975,303.05,762.2,kmol/m3,110.99,-14440.0,-11.785,1.01e-18,6.0,303.05,762.2,Pa,417440,-1616.5,5.3948,-0.004348,0.0,206.89,494,J/kmol/K,133732,-592.84,13.3975,4.30271e-05,-2.37e-08,206.9,1500,J/kmol/K,-15.868,1434.8,0.68071,0.0,0,206.89,443.75,Pa.s,0.20237,-0.00024187,0.0,0.0,0.0,206.89,443.75,W/m/K,2.7232e-05,1.257,751.7,0,443.75,1000,W/m/K,1.3001E+08,1.1283,-1.3017,0.68949,0,303.05,762.2,J/kmol
Methyl stearate,781.1,K,1080000.0,Pa,1.31,m3/kmol,0.219,451.15,K,298.504,0.3511,m3/kmol,0.859477,-742000000.0,J/kmol,-242000000.0,J/kmol,-11200000000.0,J/kmol,0.16691,0.21846,781.1,0.28435,312.15,781.1,kmol/m3,113.12,-15372.0,-11.961,5.67e-19,6.0,312.15,781.1,Pa,417440,-1616.5,5.3948,-0.004348,0.0,206.89,494,J/kmol/K,133732,-592.84,13.3975,4.30271e-05,-2.37e-08,206.9,1500,J/kmol/K,-15.868,1434.8,0.68071,0.0,0,206.89,443.75,Pa.s,0.20237,-0.00024187,0.0,0.0,0.0,206.89,443.75,W/m/K,2.7232e-05,1.257,751.7,0,443.75,1000,W/m/K,1.4568E+08,1.3591,-1.7685,0.94121,0,312.15,781.1,J/kmol
Methyl oleate,764.0,K,1280000.0,Pa,1.06,m3/kmol,0.214,617.0,K,296.488,0.34071,m3/kmol,1.0494,-629000000.0,J/kmol,-117000000.0,J/kmol,-11100000000.0,J/kmol,0.24755,0.2624,764.0,0.33247,293.05,764.0,kmol/m3,187.49,-19153.0,-22.989,7.2769e-06,2.0,293.05,764.0,Pa,417440,-1616.5,5.3948,-0.004348,0.0,206.89,494,J/kmol/K,133732,-592.84,13.3975,4.30271e-05,-2.37e-08,206.9,1500,J/kmol/K,-15.868,1434.8,0.68071,0.0,0,206.89,443.75,Pa.s,0.20237,-0.00024187,0.0,0.0,0.0,206.89,443.75,W/m/K,2.7232e-05,1.257,751.7,0,443.75,1000,W/m/K,1.22E+08,0.395,0,0,0,293.05,764,J/kmol
Methyl linoleate,771.878,K,1170000.0,Pa,1.08953,m3/kmol,0.198148,604.734,K,294.472,0.33401,m3/kmol,1.00843,-518000000.0,J/kmol,-96900000.0,J/kmol,-11200000000.0,J/kmol,,,,,,,,,,,,,,,,417440,-1616.5,5.3948,-0.004348,0.0,206.89,494,J/kmol/K,133732,-592.84,13.3975,4.30271e-05,-2.37e-08,206.9,1500,J/kmol/K,-15.868,1434.8,0.68071,0.0,0,206.89,443.75,Pa.s,0.20237,-0.00024187,0.0,0.0,0.0,206.89,443.75,W/m/K,2.7232e-05,1.257,751.7,0,443.75,1000,W/m/K,,,,,,,,
Methyl linolenate,772.859,K,1190000.0,Pa,1.07342,m3/kmol,0.198619,604.715,K,292.456,0.32811,m3/kmol,0.728468,-401000000.0,J/kmol,-18200000.0,J/kmol,-11100000000.0,J/kmol,,,,,,,,,,,,,,,,417440,-1616.5,5.3948,-0.004348,0.0,206.89,494,J/kmol/K,133732,-592.84,13.3975,4.30271e-05,-2.37e-08,206.9,1500,J/kmol/K,-15.868,1434.8,0.68071,0.0,0,206.89,443.75,Pa.s,0.20237,-0.00024187,0.0,0.0,0.0,206.89,443.75,W/m/K,2.7232e-05,1.257,751.7,0,443.75,1000,W/m/K,,,,,,,,
1-octanol,652.3,K,2780000.0,Pa,0.509,m3/kmol,0.261,467.1,K,130.228,0.1577,m3/kmol,0.569694,-357000000.0,J/kmol,-117000000.0,J/kmol,-4900000000.0,J/kmol,0.48979,0.24931,652.3,0.27824,257.65,652.3,kmol/m3,144.11,-13667.0,-16.826,9.37e-18,6.0,257.65,652.3,Pa,417440,-1616.5,5.3948,-0.004348,0.0,206.89,494,J/kmol/K,133732,-592.84,13.3975,4.30271e-05,-2.37e-08,206.9,1500,J/kmol/K,-15.868,1434.8,0.68071,0.0,0,206.89,443.75,Pa.s,0.20237,-0.00024187,0.0,0.0,0.0,206.89,443.75,W/m/K,2.7232e-05,1.257,751.7,0,443.75,1000,W/m/K,7.2468E+07,-1.2464,3.6797,-2.0665,0,257.65,652.3,J/kmol
